148020;2.06;4;6;COOLELF AUTO SUPRA -26¡C
148021;2.02;4;6;COOLELF AUTO SUPRA -26¡C
148014;2.13;4;6;COOLELF AUTO SUPRA -37¡C
148015;2.30;4;6;COOLELF AUTO SUPRA -37¡C
148771;2.14;4;6;COOLELF AUTO SUPRA -37¡C
159114;2.39;4;6;COOLELF AUTO SUPRA -37¡C
199433;2.65;4;6;COOLELF AUTO SUPRA -50¡C
204159;1.96;4;6;COOLELF ECO BS
209217;2.22;4;6;COOLELF ECO BS
214294;2.33;4;6;COOLELF ECO BS
214295;2.53;4;6;COOLELF ECO BS
204248;2.92;4;6;COOLELF FR CP
112674;1.80;4;6;COOLELF CHP SUPRA
140215;2.49;4;6;COOLELF MDX -26¡C
148017;2.63;4;6;COOLELF MDX -37¡C
148772;2.55;4;6;COOLELF MDX -37¡C
112675;4.21;4;6;COOLELF MPG SUPRA
112740;4.12;4;6;COOLELF MPG SUPRA
124990;4.31;4;6;COOLELF MPG SUPRA
148018;1.98;4;6;COOLELF PLUS -37¡C
213675;2.30;4;6;COOLELF PLUS -37¡C
203958;3.47;4;6;COOLELF SI-OAT
203999;3.38;4;6;COOLELF SI-OAT
214184;3.25;4;6;COOLELF SI-OAT
112672;1.93;4;6;COOLELF SUPRA
112737;2.10;4;6;COOLELF SUPRA
112673;2.02;4;6;COOLELF SUPRA GF NP
209648;4.82;4;6;DYNATRANS ACX 0W20
225904;5.00;4;6;DYNATRANS ACX 0W20
207423;3.44;4;6;DYNATRANS ACX 10W
207424;3.69;4;6;DYNATRANS ACX 10W
207425;3.44;4;6;DYNATRANS ACX 10W
207444;3.50;4;6;DYNATRANS ACX 30
207445;3.69;4;6;DYNATRANS ACX 30
207446;3.60;4;6;DYNATRANS ACX 30
207448;3.90;4;6;DYNATRANS ACX 50
207450;4.07;4;6;DYNATRANS ACX 50
207451;3.99;4;6;DYNATRANS ACX 50
156313;3.74;4;6;DYNATRANS CVT 10W30
156340;3.55;4;6;DYNATRANS CVT 10W30
154941;4.57;4;6;DYNATRANS DA 80W90
154943;5.06;4;6;DYNATRANS DA 80W90
214002;6.34;4;6;DYNATRANS DA 80W90
203956;4.97;4;6;DYNATRANS FD-1 SAE 60
154211;4.14;4;6;DYNATRANS FR
154212;4.04;4;6;DYNATRANS FR
154213;4.23;4;6;DYNATRANS FR
203475;4.09;4;6;DYNATRANS FR
204405;3.94;4;6;DYNATRANS HD 80W90
204406;3.82;4;6;DYNATRANS HD 80W90
207854;4.09;4;6;DYNATRANS HD 80W90
214247;4.25;4;6;DYNATRANS HD 80W90
164792;5.00;4;6;DYNATRANS HD 85W140
210007;4.89;4;6;DYNATRANS HD 85W140
211337;4.27;4;6;DYNATRANS HD 85W140
154939;4.92;4;6;DYNATRANS LS 20W40
154940;4.67;4;6;DYNATRANS LS 20W40
164389;4.70;4;6;DYNATRANS LS 80W90
164790;5.17;4;6;DYNATRANS LS 80W90
213723;5.69;4;6;DYNATRANS LS 80W90
164840;4.31;4;6;DYNATRANS MDL 80W90
164841;4.67;4;6;DYNATRANS MDL 80W90
164842;4.63;4;6;DYNATRANS MDL 80W90
213733;5.38;4;6;DYNATRANS MDL 80W90
154240;3.34;4;6;DYNATRANS MPV
154242;3.53;4;6;DYNATRANS MPV
154243;3.40;4;6;DYNATRANS MPV
164819;3.31;4;6;DYNATRANS MPV
213688;3.72;4;6;DYNATRANS MPV
167237;3.39;4;6;DYNATRANS MPWB
167238;3.47;4;6;DYNATRANS MPWB
167239;3.48;4;6;DYNATRANS MPWB
206656;3.33;4;6;DYNATRANS MPX
206658;3.55;4;6;DYNATRANS MPX
208438;3.56;4;6;DYNATRANS MPX
209327;3.49;4;6;DYNATRANS MPX
183630;3.82;4;6;DYNATRANS VX FE
183631;4.21;4;6;DYNATRANS VX FE
183632;4.06;4;6;DYNATRANS VX FE
195189;3.91;4;6;DYNATRANS VX FE
209303;4.14;4;6;DYNATRANS VZ FE
209306;3.96;4;6;DYNATRANS VZ FE
209320;3.41;4;6;DYNATRANS VZ FE
151170;5.84;4;6;DYNATRANS WS 75W90
213876;7.31;4;6;ELFMATIC CVT
102922;4.13;4;6;ELFMATIC G3
127702;4.03;4;6;ELFMATIC G3
156933;3.45;4;6;ELFMATIC G3
213855;4.85;4;6;ELFMATIC G3
213861;4.63;4;6;ELFMATIC G3
133343;5.98;4;6;ELFMATIC G3 SYN
157002;6.43;4;6;ELFMATIC G3 SYN
213872;6.29;4;6;ELFMATIC J6
213881;3.23;4;6;EVOL. 500 DIESEL 15W40
213892;3.57;4;6;EVOL. 500 DIESEL 15W40
194773;3.13;4;6;EVOL. 500 TS 15W40
213879;3.47;4;6;EVOL. 500 TS 15W40
213893;3.87;4;6;EVOL. 500 TS 15W40
213899;3.65;4;6;EVOL. 500 TURBO D 15W40
213900;3.25;4;6;EVOL. 500 TURBO D 15W40
213882;3.56;4;6;EVOL. 700 ST 15W50
213891;4.02;4;6;EVOL. 700 ST 15W50
213895;3.56;4;6;EVOL. 700 ST 15W50
201541;3.26;4;6;EVOL. 700 STI 10W40 (SN)
201542;3.10;4;6;EVOL. 700 STI 10W40 (SN)
201543;3.31;4;6;EVOL. 700 STI 10W40 (SN)
214120;3.44;4;6;EVOL. 700 STI 10W40 (SN)
214124;3.44;4;6;EVOL. 700 STI 10W40 (SN)
214125;3.84;4;6;EVOL. 700 STI 10W40 (SN)
201544;3.27;4;6;EVOL. 700 TD 10W40 (SN)
201546;3.11;4;6;EVOL. 700 TD 10W40 (SN)
214117;3.45;4;6;EVOL. 700 TD 10W40 (SN)
214121;3.45;4;6;EVOL. 700 TD 10W40 (SN)
214126;3.86;4;6;EVOL. 700 TD 10W40 (SN)
194792;3.74;4;6;EVOL. 900 5W50
213887;4.10;4;6;EVOL. 900 5W50
213898;5.09;4;6;EVOL. 900 5W50
195415;5.02;4;6;EVOL. 900 FT 0W30
213992;5.38;4;6;EVOL. 900 FT 0W30
213993;5.38;4;6;EVOL. 900 FT 0W30
213994;5.82;4;6;EVOL. 900 FT 0W30
195025;4.98;4;6;EVOL. 900 FT 0W40
213997;5.35;4;6;EVOL. 900 FT 0W40
213998;5.78;4;6;EVOL. 900 FT 0W40
194800;4.18;4;6;EVOL. 900 FT 5W40
213917;4.54;4;6;EVOL. 900 FT 5W40
213918;4.98;4;6;EVOL. 900 FT 5W40
194785;3.96;4;6;EVOL. 900 NF 5W40
194796;3.79;4;6;EVOL. 900 NF 5W40
194799;4.02;4;6;EVOL. 900 NF 5W40
213908;4.16;4;6;EVOL. 900 NF 5W40
213909;4.16;4;6;EVOL. 900 NF 5W40
213911;4.59;4;6;EVOL. 900 NF 5W40
194780;4.51;4;6;EVOL. 900 SXR 5W30
194782;4.34;4;6;EVOL. 900 SXR 5W30
211111;4.57;4;6;EVOL. 900 SXR 5W30
213888;5.14;4;6;EVOL. 900 SXR 5W30
213894;4.71;4;6;EVOL. 900 SXR 5W30
194776;4.23;4;6;EVOL. 900 SXR 5W40
194793;4.06;4;6;EVOL. 900 SXR 5W40
213897;4.86;4;6;EVOL. 900 SXR 5W40
213913;4.43;4;6;EVOL. 900 SXR 5W40
213914;4.43;4;6;EVOL. 900 SXR 5W40
206953;5.67;4;6;EVOL. FULLTECH APX 0W20
214238;6.17;4;6;EVOL. FULLTECH APX 0W20
198531;4.51;4;6;EVOL. FULLTECH C2 5W30
214006;5.46;4;6;EVOL. FULLTECH C2 5W30
214008;5.25;4;6;EVOL. FULLTECH C2 5W30
225745;6.26;4;6;EVOL. FULLTECH DID 5W30
225746;6.08;4;6;EVOL. FULLTECH DID 5W30
225747;5.65;4;6;EVOL. FULLTECH DID 5W30
225748;5.38;4;6;EVOL. FULLTECH DID 5W30
199603;4.58;4;6;EVOL. FULLTECH DTX 5W30
213615;4.81;4;6;EVOL. FULLTECH DTX 5W30
214029;5.38;4;6;EVOL. FULLTECH DTX 5W30
225541;6.48;4;6;EVOL. FULLTECH FDX 0W30
225542;6.04;4;6;EVOL. FULLTECH FDX 0W30
225543;5.54;4;6;EVOL. FULLTECH FDX 0W30
194810;5.51;4;6;EVOL. FULLTECH FE 5W30
194811;5.34;4;6;EVOL. FULLTECH FE 5W30
211110;5.56;4;6;EVOL. FULLTECH FE 5W30
213933;6.14;4;6;EVOL. FULLTECH FE 5W30
213935;5.70;4;6;EVOL. FULLTECH FE 5W30
225544;4.29;4;6;EVOL. FULLTECH FEX 5W20
225545;4.76;4;6;EVOL. FULLTECH FEX 5W20
225546;5.19;4;6;EVOL. FULLTECH FEX 5W20
206720;5.60;4;6;EVOL. FULLTECH LLX 0W30
214226;6.06;4;6;EVOL. FULLTECH LLX 0W30
194783;5.05;4;6;EVOL. FULLTECH LLX 5W30
194786;5.11;4;6;EVOL. FULLTECH LLX 5W30
194795;4.88;4;6;EVOL. FULLTECH LLX 5W30
213905;5.68;4;6;EVOL. FULLTECH LLX 5W30
213920;5.25;4;6;EVOL. FULLTECH LLX 5W30
194803;4.95;4;6;EVOL. FULLTECH LSX 5W40
213921;5.77;4;6;EVOL. FULLTECH LSX 5W40
213922;5.32;4;6;EVOL. FULLTECH LSX 5W40
194806;5.23;4;6;EVOL. FULLTECH MSX 5W30
194807;5.06;4;6;EVOL. FULLTECH MSX 5W30
211112;5.29;4;6;EVOL. FULLTECH MSX 5W30
213931;5.86;4;6;EVOL. FULLTECH MSX 5W30
213932;5.43;4;6;EVOL. FULLTECH MSX 5W30
206767;5.72;4;6;EVOL. FULLTECH VSX 0W20
211113;5.95;4;6;EVOL. FULLTECH VSX 0W20
214229;6.21;4;6;EVOL. FULLTECH VSX 0W20
200563;3.89;4;6;EVOL. PRO TECH 10W40
214051;4.31;4;6;EVOL. PRO TECH 10W40
200602;4.15;4;6;EVOL. PRO TECH 5W40
200599;4.33;4;6;EVOL. PRO TECH C3 5W30
214063;3.65;4;6;EVOL. PRO TECH C3 5W30
207405;4.88;4;6;FF ZF TR ECOFLUID M
207406;4.83;4;6;FF ZF TR ECOFLUID M
213756;5.98;4;6;FLUIDE DA
110596;5.88;4;6;FLUIDE LDS
213758;5.90;4;6;FLUIDE LDS
213637;4.24;4;6;FLUIDMATIC AT 42
213654;4.06;4;6;FLUIDMATIC AT 42
213754;4.86;4;6;FLUIDMATIC AT 42
213638;3.75;4;6;FLUIDMATIC ATX
213639;3.98;4;6;FLUIDMATIC ATX
213640;3.92;4;6;FLUIDMATIC ATX
213653;3.81;4;6;FLUIDMATIC ATX
213755;4.55;4;6;FLUIDMATIC ATX
198858;5.16;4;6;FLUIDMATIC CVT MV
214027;5.31;4;6;FLUIDMATIC CVT MV
213642;3.59;4;6;FLUIDMATIC D2
213656;3.54;4;6;FLUIDMATIC D3
213657;3.71;4;6;FLUIDMATIC D3
213658;3.77;4;6;FLUIDMATIC D3
213757;4.34;4;6;FLUIDMATIC D3
213774;3.60;4;6;FLUIDMATIC D3
198713;5.46;4;6;FLUIDMATIC DCT MV
214012;6.11;4;6;FLUIDMATIC DCT MV
225525;8.99;4;6;FLUIDMATIC DCT-1
212513;5.02;4;6;FLUIDMATIC DVI MV
222301;5.37;4;6;FLUIDMATIC DVI MV
213635;4.28;4;6;FLUIDMATIC F TYPE
213636;4.90;4;6;FLUIDMATIC F TYPE
214013;4.35;4;6;FLUIDMATIC LV MV
214028;4.98;4;6;FLUIDMATIC LV MV
217711;12.52;4;6;FLUIDMATIC SYN T295
227278;8.55;4;6;FLUIDMATIC SYN T668
227279;8.34;4;6;FLUIDMATIC SYN T668
213720;4.63;4;6;FLUIDMATIC XLD FE
213721;4.40;4;6;FLUIDMATIC XLD FE
213722;4.46;4;6;FLUIDMATIC XLD FE
213821;5.20;4;6;FLUIDMATIC XLD FE
218536;5.12;4;6;FLUIDMATIC XLD FE
213864;5.07;4;6;GARDEN 2T
213867;4.77;4;6;GARDEN 2T SYN
213866;3.55;4;6;GARDEN 4T 15W-40
148022;2.56;4;6;GLACELF AUTO SUPRA
148023;2.72;4;6;GLACELF AUTO SUPRA
157520;2.81;4;6;GLACELF AUTO SUPRA
213781;3.19;4;6;GLACELF AUTO SUPRA
203973;2.48;4;6;GLACELF ECO BS
209223;2.95;4;6;GLACELF ECO BS
209224;4.02;4;6;GLACELF ECO BS
214296;3.75;4;6;GLACELF ECO BS
188328;2.56;4;6;GLACELF G13
112684;2.96;4;6;GLACELF CHP SUPRA
148019;4.86;4;6;GLACELF MDX
112685;5.96;4;6;GLACELF MPG SUPRA
148005;2.57;4;6;GLACELF PLUS
213785;2.94;4;6;GLACELF PLUS
203971;4.21;4;6;GLACELF SI-OAT
203998;3.56;4;6;GLACELF SI-OAT
112676;2.75;4;6;GLACELF SUPRA
110602;3.70;4;6;HBF 3
213822;5.12;4;6;HBF 3
111382;4.76;4;6;HBF 4
213679;5.57;4;6;HBF 4
213823;8.39;4;6;HBF 4
213824;6.61;4;6;HBF 4
214188;6.59;4;6;HBF 4 OEM+
213825;8.54;4;6;HBF 5.1
213847;4.63;4;6;HI-PERF 2T 700
214020;3.31;4;6;HI-PERF 2T 700 SCOOTER
213846;7.44;4;6;HI-PERF 2T 900
213850;4.15;4;6;HI-PERF 4T 500 20W50(SL)
224021;4.79;4;6;HI-PERF 4T 500 CE 20W40
224023;4.41;4;6;HI-PERF 4T 500 CE 20W50
215734;5.65;4;6;HI-PERF 4T 700 10W40
216716;5.60;4;6;HI-PERF 4T 700 15W50
216709;5.65;4;6;HI-PERF 4T 900 5W40
217480;4.94;4;6;HI-PERF 4T 900 FE 10W30
217482;4.95;4;6;HI-PERF 4T 900 FE 10W40
214016;5.23;4;6;HI-PERF 4T 900 SC. 5W40
214018;3.79;4;6;HI-PERF 4T 900 SC. 5W40
226143;6.44;4;6;HI-PERF EV DRIVE MP 7.0
214019;4.55;4;6;HI-PERF GEAR OIL 80W90
224011;4.75;4;6;HI-PERF4T 700 SC.CE10W40
202540;24.39;4;6;HTX 320
214045;18.54;4;6;HTX 3820
200519;16.11;4;6;HTX 3830
214040;15.33;4;6;HTX 3830
214042;19.20;4;6;HTX 3835
214022;15.81;4;6;HTX 725
214024;18.98;4;6;HTX 740
214025;18.95;4;6;HTX 755
214043;15.21;4;6;HTX 840
214039;18.48;4;6;HTX 860
214026;19.92;4;6;HTX 909
214032;21.34;4;6;HTX 976+
205744;6.73;4;6;HTX COLLECTION 20W50
209713;7.36;4;6;HTX COLLECTION 20W50
209716;6.93;4;6;HTX COLLECTION 20W50
211280;6.69;4;6;HTX GENERATION 15W40
211281;6.44;4;6;HTX GENERATION 15W40
205742;7.75;4;6;HTX CHRONO 10W60
209714;8.38;4;6;HTX CHRONO 10W60
209717;7.95;4;6;HTX CHRONO 10W60
205745;6.56;4;6;HTX PRESTIGE 20W50
209715;6.75;4;6;HTX PRESTIGE 20W50
209718;7.38;4;6;HTX PRESTIGE SAE 40
110629;3.39;4;6;LHM PLUS
110630;3.71;4;6;LHM PLUS
110634;4.04;4;6;LHM PLUS
214174;4.29;4;6;LHM PLUS
183087;4.29;4;6;MOTO 2 OFF ROAD
213942;5.25;4;6;MOTO 2 OFF ROAD
213946;7.38;4;6;MOTO 2 RACE
213939;6.01;4;6;MOTO 2 RACING
183305;3.89;4;6;MOTO 2 SELF MIX
213955;5.56;4;6;MOTO 2 SELF MIX
213956;5.00;4;6;MOTO 2 SELF MIX
183269;5.40;4;6;MOTO 2 TECH
213951;6.45;4;6;MOTO 2 TECH
183294;3.69;4;6;MOTO 4 CRUISE 20W50
183295;3.68;4;6;MOTO 4 CRUISE 20W50
213952;4.51;4;6;MOTO 4 CRUISE 20W50
213953;4.50;4;6;MOTO 4 CRUISE 20W50
167654;4.62;4;6;MOTO 4 MAXI TECH 10W30
199792;4.88;4;6;MOTO 4 MAXI TECH 10W30
213937;5.39;4;6;MOTO 4 MAXI TECH 10W30
198536;3.93;4;6;MOTO 4 PRO 10W40
198280;4.05;4;6;MOTO 4 PRO TECH 5W40
214004;4.85;4;6;MOTO 4 PRO TECH 5W40
183133;5.29;4;6;MOTO 4 RACE 10W60
183134;4.85;4;6;MOTO 4 RACE 10W60
213947;6.74;4;6;MOTO 4 RACE 10W60
213948;5.22;4;6;MOTO 4 RACE 10W60
183313;3.88;4;6;MOTO 4 ROAD 10W40
183314;3.76;4;6;MOTO 4 ROAD 10W40
213957;4.71;4;6;MOTO 4 ROAD 10W40
213958;4.71;4;6;MOTO 4 ROAD 10W40
183301;3.95;4;6;MOTO 4 ROAD 15W50
183302;3.88;4;6;MOTO 4 ROAD 15W50
213954;4.87;4;6;MOTO 4 ROAD 15W50
183266;4.19;4;6;MOTO 4 TECH 10W50
183267;4.05;4;6;MOTO 4 TECH 10W50
213949;5.10;4;6;MOTO 4 TECH 10W50
213950;4.26;4;6;MOTO 4 TECH 10W50
183126;4.07;4;6;MOTO 4 TWIN TECH 20W60
213944;5.11;4;6;MOTO 4 TWIN TECH 20W60
213945;4.48;4;6;MOTO 4 TWIN TECH 20W60
213971;5.98;4;6;MOTO AIR FILTER OIL
213970;7.05;4;6;MOTO BRAKE FLUID DOT 4
213969;6.86;4;6;MOTO BRAKE FLUID DOT 5.1
213973;4.67;4;6;MOTO COOLANT ORGANIC
199795;9.70;4;6;MOTO DEGREASER+
213965;5.32;4;6;MOTO FORK OIL 10W
213964;5.95;4;6;MOTO FORK OIL 15W
213963;5.92;4;6;MOTO FORK OIL 20W
213966;6.85;4;6;MOTO FORK OIL SYN 10W
213968;8.65;4;6;MOTO FORK OIL SYN 2,5W
213967;7.54;4;6;MOTO FORK OIL SYN 5W
213961;4.69;4;6;MOTO GEAR OIL 10W40
213962;4.65;4;6;MOTO GEAR OIL 80W90
195628;27.56;4;6;MOTO CHAIN LUBE
201304;13.90;4;6;MOTO CHAIN PASTE
199796;10.69;4;6;MOTO MULTI LUBE+
199406;6.76;4;6;MOTO SILICONE SPRAY
110658;3.48;4;6;MULTAGRI MS 15W40
114742;3.63;4;6;MULTAGRI MS 15W40
147625;3.40;4;6;MULTAGRI PRO TEC 10W40
147626;3.30;4;6;MULTAGRI PRO TEC 10W40
147627;3.14;4;6;MULTAGRI PRO TEC 10W40
213724;3.51;4;6;MULTAGRI PRO TEC 10W40
110659;4.32;4;6;MULTAGRI SUPER 10W30
110660;4.45;4;6;MULTAGRI SUPER 10W30
111811;4.02;4;6;MULTAGRI SUPER 10W30
167295;3.19;4;6;MULTAGRI UNIVERSAL 10W40
167311;3.73;4;6;MULTAGRI UNIVERSAL 10W40
213759;11.21;4;6;NEPTUNA 2T BIO-JET
213681;4.51;4;6;NEPTUNA 2T RACING
150889;4.41;4;6;NEPTUNA 2T SUPER SPORT
150896;4.24;4;6;NEPTUNA 2T SUPER SPORT
213682;4.84;4;6;NEPTUNA 2T SUPER SPORT
213761;5.10;4;6;NEPTUNA 2T SUPER SPORT
213837;5.81;4;6;NEPTUNA 2T SUPER SPORT
209900;9.13;4;6;NEPTUNA GEAR 80W90
150888;4.11;4;6;NEPTUNA SPEEDER 10W30
150895;3.89;4;6;NEPTUNA SPEEDER 10W30
213680;4.85;4;6;NEPTUNA SPEEDER 10W30
213762;5.28;4;6;NEPTUNA SPEEDER 10W30
225915;3.49;4;6;NEPTUNA SPEEDER 10W40
225916;3.22;4;6;NEPTUNA SPEEDER 10W40
226030;4.45;4;6;NEPTUNA SPEEDER 25W40
226031;4.00;4;6;NEPTUNA SPEEDER 25W40
127911;4.07;4;6;PROSYLVA 2T SYN
213651;3.51;4;6;PROSYLVA 2TZ
213740;5.06;4;6;PROSYLVA 2TZ
208878;2.43;4;6;PROSYLVA CHAIN CLASSIC
214277;3.33;4;6;PROSYLVA CHAIN CLASSIC
208892;2.27;4;6;PROSYLVA CHAIN EXPERT
208893;2.46;4;6;PROSYLVA CHAIN EXPERT
214279;2.35;4;6;PROSYLVA CHAIN EXPERT
208895;3.09;4;6;PROSYLVA CHAIN EXTREM
208873;6.31;4;6;PROSYLVA CHAINBIO
214276;6.55;4;6;PROSYLVA CHAINBIO
110685;3.21;4;6;QUARTZ 5000 15W40
110691;3.37;4;6;QUARTZ 5000 15W40
213673;3.55;4;6;QUARTZ 5000 15W40
213677;3.55;4;6;QUARTZ 5000 15W40
213763;3.95;4;6;QUARTZ 5000 15W40
227015;3.05;4;6;QUARTZ 5000 15W40
110698;3.17;4;6;QUARTZ 5000 20W50
213672;3.55;4;6;QUARTZ 5000 20W50
213737;3.91;4;6;QUARTZ 5000 20W50
201514;3.22;4;6;QUARTZ 7000 10W40 (SN)
201515;3.43;4;6;QUARTZ 7000 10W40 (SN)
201516;3.37;4;6;QUARTZ 7000 10W40 (SN)
214107;3.56;4;6;QUARTZ 7000 10W40 (SN)
214109;3.56;4;6;QUARTZ 7000 10W40 (SN)
214110;3.96;4;6;QUARTZ 7000 10W40 (SN)
226988;3.43;4;6;QUARTZ 7000 10W40 (SN)
215817;3.20;4;6;QUARTZ 7000 15W50 (SN)
215827;3.86;4;6;QUARTZ 7000 15W50 (SN)
215834;4.40;4;6;QUARTZ 7000 15W50 (SN)
201529;3.37;4;6;QUARTZ 7000 EGY10W40(SN)
201530;3.32;4;6;QUARTZ 7000 EGY10W40(SN)
201531;3.16;4;6;QUARTZ 7000 EGY10W40(SN)
214112;3.90;4;6;QUARTZ 7000 EGY10W40(SN)
214113;3.50;4;6;QUARTZ 7000 EGY10W40(SN)
214114;3.50;4;6;QUARTZ 7000 EGY10W40(SN)
226989;3.09;4;6;QUARTZ 7000 EGY10W40(SN)
180968;4.81;4;6;QUARTZ 9000 0W30
213814;5.61;4;6;QUARTZ 9000 0W30
214297;5.18;4;6;QUARTZ 9000 0W30
217883;5.04;4;6;QUARTZ 9000 0W30
110742;3.99;4;6;QUARTZ 9000 5W40
132353;4.16;4;6;QUARTZ 9000 5W40
132354;4.22;4;6;QUARTZ 9000 5W40
174239;4.04;4;6;QUARTZ 9000 5W40
213674;4.35;4;6;QUARTZ 9000 5W40
213678;4.35;4;6;QUARTZ 9000 5W40
213764;4.79;4;6;QUARTZ 9000 5W40
227010;4.22;4;6;QUARTZ 9000 5W40
151520;4.85;4;6;QUARTZ 9000 ENERGY 0W30
151521;5.02;4;6;QUARTZ 9000 ENERGY 0W30
213686;5.21;4;6;QUARTZ 9000 ENERGY 0W30
213687;5.21;4;6;QUARTZ 9000 ENERGY 0W30
213767;5.65;4;6;QUARTZ 9000 ENERGY 0W30
195024;4.98;4;6;QUARTZ 9000 ENERGY 0W40
213988;5.78;4;6;QUARTZ 9000 ENERGY 0W40
213989;5.35;4;6;QUARTZ 9000 ENERGY 0W40
176012;4.00;4;6;QUARTZ 9000 ENERGY 5W30
213804;4.81;4;6;QUARTZ 9000 ENERGY 5W30
156713;3.64;4;6;QUARTZ 9000 ENERGY 5W40
156715;3.81;4;6;QUARTZ 9000 ENERGY 5W40
169898;3.87;4;6;QUARTZ 9000 ENERGY 5W40
213697;4.01;4;6;QUARTZ 9000 ENERGY 5W40
213765;4.44;4;6;QUARTZ 9000 ENERGY 5W40
227011;3.87;4;6;QUARTZ 9000 ENERGY 5W40
175314;4.70;4;6;QUARTZ 9000 ENERGY HKS
213799;5.59;4;6;QUARTZ 9000 ENERGY HKS
213800;5.08;4;6;QUARTZ 9000 ENERGY HKS
213776;4.20;4;6;QUARTZ 9000 NFC 5W30
213777;5.00;4;6;QUARTZ 9000 NFC 5W30
213835;4.56;4;6;QUARTZ 9000 NFC 5W30
213836;4.56;4;6;QUARTZ 9000 NFC 5W30
213840;4.37;4;6;QUARTZ 9000 NFC 5W30
227017;4.43;4;6;QUARTZ 9000 NFC 5W30
210324;5.07;4;6;QUARTZ 9000FUT.FGC 5W30
214291;5.26;4;6;QUARTZ 9000FUT.FGC 5W30
214318;5.69;4;6;QUARTZ 9000FUT.FGC 5W30
222881;5.26;4;6;QUARTZ 9000FUT.FGC 5W30
223756;5.00;4;6;QUARTZ 9000FUT.GF6 0W20
223757;5.36;4;6;QUARTZ 9000FUT.GF6 0W20
223758;5.85;4;6;QUARTZ 9000FUT.GF6 0W20
201517;3.19;4;6;QUARTZ D 7000 10W40 (SN)
201520;3.89;4;6;QUARTZ D 7000 10W40 (SN)
214108;3.53;4;6;QUARTZ D 7000 10W40 (SN)
214111;3.94;4;6;QUARTZ D 7000 10W40 (SN)
213676;3.51;4;6;QUARTZ DIESEL 5000 15W40
213766;3.92;4;6;QUARTZ DIESEL 5000 15W40
201512;4.88;4;6;QUARTZ INEO C1 5W30
214104;5.27;4;6;QUARTZ INEO C1 5W30
213101;4.90;4;6;QUARTZ INEO C3 5W40
213102;5.07;4;6;QUARTZ INEO C3 5W40
213789;5.70;4;6;QUARTZ INEO C3 5W40
213790;5.27;4;6;QUARTZ INEO C3 5W40
222759;5.02;4;6;QUARTZ INEO C4 5W30
222770;5.19;4;6;QUARTZ INEO C4 5W30
222771;5.39;4;6;QUARTZ INEO C4 5W30
